,address,to_address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,0x5d2e2f54292516232e0de795802c38a13022b72e,0xc3ae71fe59f5133ba180cbbd76536a70dec23d40,610,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,0x5d300494ac4ed5c820fe03c43d7b469eb657a4a5,0xcdd453e786ae1c565f5afb753a94ad9738434101,551,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,0x5d35822e0ce560e874317e96af39e2e72db51ad1,0x8fc91b72ed317ea7533ee5fb45ec15bac4f627d8,373,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,0x5d3756de9ba968718ac35fad29fc97337b095310,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,272,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,0x5d42633adf20d365c33006147e2f3bf41719c3bc,0xc3ae71fe59f5133ba180cbbd76536a70dec23d40,123,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,0x5d4efe24a83994e1c9f847f6846ce23063b97982,0xd29438369a8fb4170003019f10b3086777eeef17,414,353,336,333,332,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,0x88d451d8a8246216003adc9eb1624e3a3c81f41b,315,182,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,0x5d5b223845c91162799a49c50155ed61baea8ad2,0x67a85b42f5cb0f366d22b0a44a46d9f81839c0ae,559,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,0x5d677f43933dbdf67e9fec00ebc62445aade3eb2,0xa2afbedf7e5c8bf94ee7a4f7912359104c186881,523,305,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,0x5d695bd163b1f027fc6f06778e60d85e77551619,0x82aaf28277e976bf846bc442348aa465c15c7889,568,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,0x5d7b357e385175ee83a9f29eb7c1241f46352379,0x0f905a23c916642fff85fb8d0f874b3e2ba5be37,418,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,0x5d92b96d4d0180835a8734813dce643acbd23d2c,0x514910771af9ca656af840dff83e8264ecf986ca,602,363,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,0x5d983b5a96d5d0d6140ec0baaa2c9da7ff4ca4c3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,217,63,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,0x5dab4b98db068947ad9adcb4f2f5dd6b06a121b8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,437,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,0x5dad3c6766fdee4418c823b942e8a020ad8a8697,0xfc3f5d2a5c0000dd62469e0141425926b5dc0431,631,618,611,606,597,591,585,581,575,569,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,0x5db2e77b36735a4e202fcbb40abcf87e9f297e27,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,520,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,0x5dbfe40334071c129113586315f39a40fba4e064,0x1c479675ad559dc151f6ec7ed3fbf8cee79582b6,499,221,47,33,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,0x5dc1eb63e279b32ffb5cd930b8d8f2e402d6c3f2,,446,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,0x5dc4d2002cfe2835ed9aba49373432cbbeda5626,0xaa7251508e3478e16e198aab57a22060bd3796df,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,0x5dca7bad26550b04a2d6911ba64bb7e7bdd67787,0xc3ae71fe59f5133ba180cbbd76536a70dec23d40,176,176,151,151,111,110,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,0x5dd4a1f7e79b7248e1e1c250ad5f320931da50a2,0xeeeec6476073778077b40a73fe32e23a9876cab4,200,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,0x5dd4b93ebad6052b6db9c8a0ad5cfd571f91ed8f,0xcee195784670d31163b65c21f87aaf1c863359b8,311,247,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,0x5dda7949a35c28d7e15a115daf79b07b5b7138ee,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,446,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,0x5de5b72f885a1b68680d1dd3dbbb2a7c9063efbc,0xeeeec6476073778077b40a73fe32e23a9876cab4,529,521,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,0x5de6d348f84a8d9e49f09f715e85958d9692c100,0x6ff94fe716f39884b3676c330d5eea3a193a9ba9,556,168,164,163,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,0x5df05fcbace0c04787b093e59c64227244b29164,0xf89d7b9c864f589bbf53a82105107622b35eaa40,525,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,0x5df25d755a7018429167ea745286f806596b1a15,0x3df05cc01042ea01920551d7861ab572461043ec,402,320,269,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,0x5df6a4304b659611d9b2e1e3c9c72c20c97382ae,0xc5a9bc46a7dbe1c6de493e84a18f02e70e2c5a32,200,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,0x5df99121751d5e7dd3130a0c0b124b7471aeffd7,0xf89d7b9c864f589bbf53a82105107622b35eaa40,615,614,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,0x5dfa7335a369b801621dbc0a6b6ffb7dcaa22a7a,0xf89d7b9c864f589bbf53a82105107622b35eaa40,420,311,189,189,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,0x5dfc1f36bee4938b3dc8ebdb4c34f64c935fc2f9,0x881d40237659c251811cec9c364ef91dc08d300c,427,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,0x5e00e2a84e6e3f2173b2600fce14cbb75e0820cc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,163,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,0x5e02de82fbf7e2008869be0b1c025fd0a63026be,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,463,454,453,440,415,400,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,0x5e08c3a36827323ccc4e1753a1f5d6cc138e6378,0xdac17f958d2ee523a2206206994597c13d831ec7,625,582,581,295,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,0x5e1712c1e4148841a64fc987712576c6d371c8c6,0x2751a6ac45c36a09e2eb178b80bdf1facf11fc97,333,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,0x5e1b14918290c987b4d035166d70e36f142d738e,0xca6d7604ae55ba1ba864c26692a91979f25cdb96,168,157,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,0x5e1f972d123a298e7ba2beaeb0e24b4f8f03595e,0xdac17f958d2ee523a2206206994597c13d831ec7,312,306,306,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,0x5e223d070726c6820420c06b2dc90cf50539d86d,0x716f29b8972d551294d9e02b3eb0fc1107fbf4aa,628,328,328,324,320,313,298,205,201,198,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,0x5e27d3170aaac1128d53807ac2dfacdf2046c052,0xdac17f958d2ee523a2206206994597c13d831ec7,116,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,0x5e29996ab68c9171f74f99db1501b2b580470390,0x0a1730279b86a00c7214abc624f19261f8fd9a88,223,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,0x5e2b6c6b2240d582995537d3fafdb556e4a3822f,0xeeeec6476073778077b40a73fe32e23a9876cab4,623,620,618,606,594,593,590,527,516,506,505,471,464,359,314,309,294,275,274,272,261,226,213,212,208,206,205,199,193,190,158,145,133,122,95,85,83,75,71,68,48,,,,,,,,,,,,,,,,,,,
4529,0x5e2c35ac715c08d4d3c4ff24c9c2286673042bba,0x00000000500e2fece27a7600435d0c48d64e0c00,502,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,0x5e2f4b6d2afa0d3201ff20ba39bbece7724b7611,0x4675c7e5baafbffbca748158becba61ef3b0a263,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,0x5e31a9965ed7903ca6c01516da5a668e2dc97a4f,0xc36442b4a4522e871399cd717abdd847ab11fe88,166,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,0x5e34d873d40fcf2df6dcc3b8b390d215d70c3c2d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,586,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,0x5e3816dfb079bc2e40716b3389efb0f825010849,0xf89d7b9c864f589bbf53a82105107622b35eaa40,256,245,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,0x5e3ae137d9efc0bea056a32ebe8ec4b7fb060a00,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,525,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,0x5e3b29b50b856b06adb81d4a1f51d6f0311ef2d1,0xf211826f1ce001eacf9f58af52ad5d37e416435d,375,372,368,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,0x5e3c21f483fd7e7bf549761bd197a87c5c9a2b23,0x790a9ad69fb26ba2a7cbaedaf80d980d2cdc300c,337,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,0x5e3ee1dc8cbbf45ac45614608c5de85505ce7c06,0x95a9bd206ae52c4ba8eecfc93d18eacdd41c88cc,59,54,47,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,0x5e4fbb5680dd675477fc5454ed3102a0c53eab2d,0x000000000000ad05ccc4f10045630fb830b95127,182,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,0x5e554aeb067375d81d82dbfb8739b27983807cfa,0x0dc1dddd66c8eb52e1e2d4da50aec476310d0665,188,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,0x5e5844cafc6e0cf879d18bd53a59905e4bf7838d,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,588,581,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,0x5e584806ed8b42101d5946fa52cdd79c75e3b3ea,0xf89d7b9c864f589bbf53a82105107622b35eaa40,174,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,0x5e58538cc693b1099c68d7fef963c1f148dae8cb,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,474,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,0x5e58b47bac7063d0641f66e62a4493b944211d50,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,256,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,0x5e5d32abcffa487d1459d8bf5b5710460e6bde44,0xf89d7b9c864f589bbf53a82105107622b35eaa40,600,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,0x5e623124ea1c249afe92284e87dc897b97bccd65,0xdac17f958d2ee523a2206206994597c13d831ec7,133,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,0x5e624a7ad13b5c01d547b1a95a386d1f6147bf56,0x6bb204870617784397da68e46aefa49ebfda5a85,382,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,0x5e66b5ee5e0f97c4be5315bb20b7ddbc1d751604,0xf89d7b9c864f589bbf53a82105107622b35eaa40,478,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,0x5e6f7603babed10f0ae29666cec2aea445ca752f,0x6b175474e89094c44da98b954eedeac495271d0f,401,395,390,384,376,372,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,0x5e7124770a09f282b10d86c5b65f994c5d3d4c92,0xc186b13d6b87c1153fe1075138e1da09967c95d0,434,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,0x5e7f20685f4c29daf1756ac456955be5461db6b3,0xdac17f958d2ee523a2206206994597c13d831ec7,578,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,0x5e8304b5600cccba6d6292c6687ac9ead0ec6288,0xc1a205497dd289470f67d07878b00dc03f0c196b,163,163,162,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,0x5e926415f8104a2ce115438cd0fbc560c58cb6c6,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,522,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,0x5e9a8f94afb44d727718b0e2088882dbda5370af,0x03168212de1f6e0d6760dc9e29fd68ee3845ac6d,344,343,342,339,332,324,316,313,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4554,0x5ea49d88a41ee02382686172247a2b31d90a1c7f,0x5c891d76584b46bc7f1e700169a76569bb77d2db,453,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555,0x5ea72262e365a5f0d0c75c4972684339fa5f01da,0x011e52e4e40cf9498c79273329e8827b21e2e581,224,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556,0x5eb0cee77a73f8c7f7a89bffe7f79570882539f3,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,179,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557,0x5eb656432b07fb784c0455e58f865bde2a7fac82,0x76f4eed9fe41262669d0250b2a97db79712ad855,589,349,347,340,330,163,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4558,0x5eb8b86e061e6e494d9ec750fe42665e95afb442,0xba0c9cf4da821dba98407cc4f9c11f6c7a5f9bbc,326,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4559,0x5ebd66e2c407ec59cbe72b3c4f6bf82cd4a42808,0x150f94b44927f078737562f0fcf3c95c01cc2376,344,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560,0x5ec662a0689aa3d2e99fe72c098e4be1b7b9d733,0xcbd6832ebc203e49e2b771897067fce3c58575ac,482,476,473,465,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4561,0x5ec90cca6069bc4c5abf5d5aed68111b2cda47fa,0xdac17f958d2ee523a2206206994597c13d831ec7,188,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4562,0x5ecd42d84e9e17598234e524a574b329fe791c25,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,78,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563,0x5ecddc1ac099074ae965d140a7c62bd71b7fc80a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,264,248,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564,0x5ed74f6a66e4f956bea5241235af95d8f3a30ea2,0xdac17f958d2ee523a2206206994597c13d831ec7,262,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4565,0x5edc3ba950f0b2d4f6557d7b02e3e7d88afe6859,0xb8901acb165ed027e32754e0ffe830802919727f,145,137,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4566,0x5edd48c6cec28bda216863ef113ad52ef7cf65c0,0xdac17f958d2ee523a2206206994597c13d831ec7,165,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4567,0x5ee01da29e9dea5f8bc9b4a2b983f5ea9d731d2d,0x00000000006c3852cbef3e08e8df289169ede581,381,375,372,370,345,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568,0x5ee36f573f0e543f905796c0e697caa7e984e0c8,0xe66b31678d6c16e9ebf358268a790b763c133750,432,430,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4569,0x5eecf6a3e8beb2ec35afaa7cf56c5beaa7654870,0x794232494ac08b582d7b1a2f83dedb8667451bc4,503,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4570,0x5ef196ea46c60f7e41482083d36c3c85339d8952,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4571,0x5ef4fb1ff205bcdda73bc5e6e3f3d9d85626bb1d,0x742b70151cd3bc7ab598aaff1d54b90c3ebc6027,149,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4572,0x5ef5e819666c0ac4f243e768587c6c9a36b8d7d1,0xa0f48cb0cde07d336cec707f6f1e18a6ffcfb0d6,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4573,0x5ef6fedf72478f8e45b60f61b48b13624da19dd8,0x05c54256bf9b03f985ade54d2af6a1d90cc33bbc,431,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4574,0x5ef9d31556dd8430d1943f8dda11401977c42abf,0x5f65f7b609678448494de4c87521cdf6cef1e932,426,322,274,211,179,75,55,40,22,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4575,0x5efca96c3429ff440497e0f167ed0454a37f9e5c,0x18aaa7115705e8be94bffebde57af9bfc265b998,326,279,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4576,0x5eff53ae58f704236438caa116882ba49d5091c1,0xd7a76ff726131ea3ef19354763b287e19f24ce1c,110,108,104,103,100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4577,0x5effc580eec50309a1d7daeac754e3700382d9ce,0xf572bc56e96d664bfa6ed63c0625b53336bd6760,582,578,367,360,56,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4578,0x5f028a8c6a792abaea40068b3bcba8f4307810da,0x70175bf41c0c66e7b5c8d511078b66cd39985a1f,442,442,430,415,395,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579,0x5f043d5d14c4295e239dc36046f1b5ee614c1513,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,542,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4580,0x5f0983341576068aabd04840fd0090718938cdec,0x932261f9fc8da46c4a22e31b45c4de60623848bf,295,253,217,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4581,0x5f0cff8e24c3062ffec0666d9a1e02d85f6e7a42,0x3f06244cf3b392fa6649b63d0fc62f216f3ba1dc,353,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,0x5f0df4ae784db40b2d5460aa4415a662527e43cf,0x0529f289c6aaef93956fe0873b401cc45abc5782,559,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4583,0x5f100be136cef9ff75ed5572cb11c116596492e7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,435,411,143,100,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584,0x5f10ababd5bea3a40125f034710a35bf1842cb70,0x00000000006c3852cbef3e08e8df289169ede581,626,626,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4585,0x5f1539f966e8217fa0ef4216cc48a47814449326,0x2a1d1e626bc784bf72bc6438fc0ca1acdc7afdd6,343,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4586,0x5f16fbf0e930660bce1a11efc007c48c8704407d,0x086b656140b30f53fe886023e971a4a5beffe54f,621,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4587,0x5f1929363aada92c00176d432d6dcae1a146b2d1,0x7fa23cab2f00b7f900a7c14cdf8cb33daebb850f,457,367,365,164,130,127,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4588,0x5f27301af616e9fef85e7b0b347a385cc041b059,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,507,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4589,0x5f2b308bef50ea56eab9c92af1b45aaab6592cfc,0x331438345811dd4fcb75f307074efbcc9e4f378a,334,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590,0x5f30521400cb6f16aa2c3b199ab134778840974e,0x76f4eed9fe41262669d0250b2a97db79712ad855,599,594,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591,0x5f38be48cfa1b355a82357b776dce26039d1db6b,0x8e122f33fe41c95c0ef0dcf925d57eb642f6649a,585,358,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4592,0x5f3badfd6e15322d9d86af95a62e21d769fe1a3f,0x150f94b44927f078737562f0fcf3c95c01cc2376,302,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4593,0x5f4667eaa1d309d50c7c877ef63f9004e0c86583,0xdac17f958d2ee523a2206206994597c13d831ec7,178,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,0x5f47b417b46cfffef07386ec54ab8e8813216175,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,355,344,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595,0x5f47dbb2459b03094a497bc289de7cffb33e05d3,0x76f4eed9fe41262669d0250b2a97db79712ad855,343,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596,0x5f49ae2daa30e76ec1ade2dee048a80ea3d53ba9,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,388,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,0x5f4e2af2e15e6cba35eb0950f7fb35adad0c7312,0x5e4e65926ba27467555eb562121fac00d24e9dd2,630,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4598,0x5f5d0f52b53a2986c608ce9a984c4ce5503ef3c5,,472,469,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
